Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Highmark Health is looking for a Senior Decision Support Analyst, People Analytics (Remote / WFH Position)
https://t.co/XMDiwwBGst PA, United States
( Cloud ) 
#careers #Cloud",2022-07-04 19:32:02,en,,0.0,1.0,,Data Science Jobs,An automated feed highlighting remote and on-site Data Science jobs from around the world!,13945.0,0.0,1.0,453.0,3.0,False,,,@DataScience_jbs
"RT @Activ8_Intel: Where does #AI come in to #peopleanalytics and how can we ensure that it is used in a fair way? Read our latest blog: https://t.co/7NtFWpEQM0

#HR #HCM #HRM #HumanResources #ArtificialIntelligence #MachineLearning #HRTech #HRTechnology https://t.co/CGWnAXJz9F",2022-07-04 19:30:00,en,,1.0,1.0,,HRCurator,"HRCurator is @DaveMillner who curates insights to help HR deliver and future proof their focus.
Ranked #16 HR's Most Influential Thinker 2021 by HR Magazine",179085.0,3197.0,112.0,31701.0,2067.0,False,,,@HRCurator
I completed People Analytics! Check out my certificate https://t.co/GmEvqSpnU5 #Coursera https://t.co/56XQUK0mOj,2022-07-04 17:22:14,en,,1.0,0.0,,Chenhao,🇨🇳,11.0,5.0,5.0,2.0,0.0,False,,,@chenhao0828
"People Analytics, la herramienta para predecir los desafíos en las áreas de Recursos Humanos (RRHH) https://t.co/PNreCTHWOv",2022-07-04 16:27:43,es,,1.0,0.0,,Tijuana Informativo,Más de tres años comprometidos con la ciudad,161560.0,114903.0,6022.0,8235.0,58.0,False,,,@Tj_Informativo
RT @Ugam: #HiringAlert Ugam is hiring for #PeopleAnalytics roles in Mumbai. If you are looking to experience growth and drive impact in you…,2022-07-04 15:22:47,en,,0.0,1.0,,Ayush Varshney,,46.0,78.0,154.0,21.0,0.0,False,,,@AyushVa52307711
"This week in Exit Interview, guest editor David Ortiz offers readers a look into the state of people analytics technology. Get his insights for building value in your organization with employee data and more: https://t.co/9ZQqIWh8wa",2022-07-04 13:16:10,en,,0.0,0.0,,Ricardo Accioly,IT M&A | Consulting,4911.0,53.0,212.0,1076.0,40.0,False,,,@raitec
"🤔 Optimisation du #recrutement, développement du #CapitalHumain, amélioration de l'#ExpérienceCollaborateur, repenser le #management... et si la #data #RH était LA solutions pour les #DRH ?

📄 Découvrez la tribune de S.Camara de #Heaviside  https://t.co/8GvA801W2p RT @ParlonsRH",2022-07-04 13:04:26,fr,,2.0,0.0,,Marion de Demos,"Community Manager chez Demos, je tweete #RH #management #CPF #formpro #digital #digitallearning #reformepro #Formations #employabilité #reconversion",32401.0,1696.0,7440.0,7633.0,511.0,False,,,@Marion_Demos
"🤔 Optimisation du #recrutement, développement du #CapitalHumain, amélioration de l'#ExpérienceCollaborateur, repenser le #management... et si la #data #RH était LA solutions pour les #DRH ?

📄 Découvrez la tribune de Samboy Camara de #Heaviside ⤵️ https://t.co/HTv52KZwh6",2022-07-04 13:01:30,fr,,0.0,0.0,,Parlons RH,Agence de #marketingRH dédié à 100% à l'écosystème #RH. #MarqueEmployeur #CM #BrandContent #ComRH #InboundRecruiting,52034.0,9881.0,743.0,43141.0,1459.0,False,,,@ParlonsRH
"👨‍💼👩‍💼 ¡Este 6 de julio, aprende cuáles son los retos a los que se enfrentan los responsables de #GestiónDelTalento!

👥 Con Enrique Robles, de @BBVANext; Yolanda Gutiérrez, de @ESgloballaw, y Miguel Avellaneda y Pablo Navarro, de @Telefonica.

✍ Apúntate 👇https://t.co/Zd7YaeDk0a",2022-07-04 13:01:12,es,,0.0,0.0,,UNIR | La Universidad en Internet,"💻🎓 #UNIR, la #Universidad en Internet 

➡https://t.co/ow6r9lEZg7 
➡https://t.co/mGCUHbcSUI
 
📲 Sigue y comparte con #UNIRalumni y #YoSoyUNIR",58021.0,41973.0,1542.0,36353.0,692.0,True,,,@UNIRuniversidad
"RT @panalyticscamp: 🔥 Please meet one of the speakers our People Analytics Conference 2022 Winter!

🎤 Dr. Priyameet Kaur Keer, New Horizon…",2022-07-04 12:36:05,en,,0.0,2.0,,Data Science Camp,In God we trust. All others must bring data.,155.0,0.0,5.0,8.0,0.0,False,,,@odscamp
"RT @panalyticscamp: 🔥 Please meet one of the speakers our People Analytics Conference 2022 Winter!

🎤 Dr. Priyameet Kaur Keer, New Horizon…",2022-07-04 12:35:57,en,,0.0,2.0,,Edunomica,We transform zero sum game into positive sum game.,96.0,0.0,5.0,6.0,0.0,False,,,@edunomica
"🔥 Please meet one of the speakers our People Analytics Conference 2022 Winter!

🎤 Dr. Priyameet Kaur Keer, New Horizon College of Engineering, Associate Professor with the presentation ""Emergence of HR Analytics"".

📌 More info about the conference - https://t.co/6eKf7jv8Xk https://t.co/TCz8KHjx5D",2022-07-04 12:35:41,en,,0.0,2.0,,People Analytics Camp,People Analytics Camp Online Conference,73.0,0.0,6.0,10.0,0.0,False,,,@panalyticscamp
"RT @UNIRCareers: 👉6 de julio a las 17 h🇪🇸, 10 h Latam,  Openclass: “People Analytics: Retos y Oportunidades en la Gestión de Talento”, dond…",2022-07-04 11:38:58,es,,0.0,1.0,,Fonsi de las Heras,,23335.0,24676.0,78.0,90.0,43.0,False,,,@FonsidelasHeras
"RT @UNIRalumni: 👉Te invitamos a la Openclass: “People Analytics: Retos y Oportunidades en la Gestión de Talento”, donde abordamos el presen…",2022-07-04 11:36:21,es,,0.0,2.0,,Fonsi de las Heras,,23335.0,24676.0,78.0,90.0,43.0,False,,,@FonsidelasHeras
"#HiringAlert Ugam is hiring for #PeopleAnalytics roles in Mumbai. If you are looking to experience growth and drive impact in your career, here's your opportunity.

Join our team of experts in people analytics today. Please share your CV's to nilesh.yeram@ugamsolutions.com. https://t.co/0YUoylHepv",2022-07-04 11:27:54,en,,4.0,1.0,,Ugam,"Ugam, a Merkle company, is a leading analytics and technology services company that delivers impactful business results for large corporations.",4033.0,398.0,756.0,827.0,79.0,False,,,@Ugam
"🤖Cómo traduce people analytics? Big Data, machine learning, inteligencia artificial. La robotización es una oportunidad para que #RRHH llegue a comités de dirección, como se puso de manifiesto en un desayuno organizado junto a @aggity y @Grupoactive 
Más👉https://t.co/Zp5cAamlZB",2022-07-04 11:05:18,es,,3.0,1.0,,observatoriorh.com,"Publicación impresa y online especializada en gestión de #RRHH #recursoshumanos  #liderazgo  #engagement #talento #laboral 
IG: https://t.co/Wwabrov33v",30421.0,2505.0,772.0,13499.0,525.0,False,,,@ORH_RH
"Are People Analytics damaging your organisation - #SpaceExecutive Partner &amp; Managing Director, Ben Horn, highlights the #HBR article by @daviddecremer  and @MonsieurStolli which shows 70% consider it a priority. https://t.co/uWe1GkHNG4",2022-07-04 10:01:31,en,,1.0,0.0,,Space Executive,"Space Executive is a multi-disciplinary, award-winning international executive search agency who recognise that ‘Your Space is Our Space’.",744.0,162.0,355.0,113.0,10.0,False,,,@SpaceExecutive
"Our award-winning technology platform, illumin8HR, makes people analytics easy for people managers and HR teams to inform real business decisions.

#peopleanalytics #hranalytics #hrtech #hrtechnology https://t.co/qLsfsTU6lw",2022-07-04 10:00:35,en,,0.0,0.0,,Activ8 Intelligence,"Our award-winning #peopleanalytics product, illumin8HR, helps your end users make informed decisions from accessible insights.",498.0,200.0,661.0,278.0,0.0,False,,,@Activ8_Intel
"The importance of people analytics, and why it's time to invest in it https://t.co/GzMgtGx8PS https://t.co/L5a6QJdizd",2022-07-04 09:40:23,en,,0.0,0.0,,Andrée Laforge,"VP Expérience Employé et Chef de produit enthousiaste. Passionnée de business intelligence (BI), de KPI  et de capital humain",7408.0,661.0,2312.0,2129.0,89.0,False,,,@AndreeLaforge
"👉Te invitamos a la Openclass: “People Analytics: Retos y Oportunidades en la Gestión de Talento”, donde abordamos el presente y el futuro a los que se enfrentan la disciplina de People Analytics &amp; #HR Analytics y los profesionales de #RecursosHumanos.

🔗https://t.co/OuyQ4yREzi https://t.co/IDjjQZff77",2022-07-04 06:00:31,es,,4.0,2.0,,UNIRalumni,"#UNIRalumni es el proyecto de la #Universidad Internacional de la Rioja @UNIRuniversidad con eventos culturales, tecnológicos y educativos con los #Alumni",3729.0,2119.0,279.0,4329.0,42.0,False,,,@UNIRalumni
"RT @philstrazzulla: Looking for a People Analytics job?
I just launched a new job board for companies that actually value HR.
Check the lat…",2022-07-03 23:33:06,en,,0.0,6.0,,Vя±ƎM.🕷,"Head Honcho @MarkJedi_Ent. If you google who gives a damn, my name ain’t there. #MUFC",9166.0,2173.0,2003.0,471.0,10.0,False,,,@BloodMann
@FinPlanKaluAja1 Solution = PEOPLE ANALYTICS,2022-07-03 14:17:06,en,,0.0,0.0,@FinPlanKaluAja1,Chifo Andrew,Cloud Enthusiasts #Azure #AWS #Datascientist,2301.0,3639.0,247.0,85.0,0.0,False,,,@AndrewChifo
"RT @UNIR_Peru: 📢 @UNIRuniversidad te invita a una clase gratuita con Enrique Robles, HR Business Partner en #BBVA, Yolanda Gutiérrez, de @E…",2022-07-03 13:40:28,es,,0.0,2.0,,PepeQico Rovira,,8779.0,9955.0,128.0,56.0,0.0,False,,,@PepeQico
"🤔 Optimisation du #recrutement, développement du #CapitalHumain, amélioration de l'#ExpérienceCollaborateur, repenser le #management... et si la #data #RH était LA solutions pour les #DRH ?

📄 Découvrez la tribune de Samboy Camara de #Heaviside ⤵️ https://t.co/HTv52KZwh6",2022-07-03 12:00:16,fr,,0.0,1.0,,Parlons RH,Agence de #marketingRH dédié à 100% à l'écosystème #RH. #MarqueEmployeur #CM #BrandContent #ComRH #InboundRecruiting,52034.0,9881.0,743.0,43141.0,1459.0,False,,,@ParlonsRH
"RT @avdrst: Europe gets life right, but work wrong https://t.co/fkZGXnVueq by @JonCliftonDC @pa_sinyan via @Gallup #leadership #team #emplo…",2022-07-03 09:02:31,en,,0.0,1.0,,HR Trends Bot,"I am a bot that retweets #EmployeeEngagement built to help you discover trends that people are doing and talking about it.

👉 Follow to get the latest news 🆕",24462.0,6.0,7.0,574.0,12.0,False,,,@hr_trends_bot
"Europe gets life right, but work wrong https://t.co/fkZGXnVueq by @JonCliftonDC @pa_sinyan via @Gallup #leadership #team #employeeengagement #work #job #management #canada #people #analytics #europe #happiness #respect #engagement #learninganddevelopment",2022-07-03 08:31:43,en,,2.0,1.0,,Arnaud Vanderroost,"There are 10 types of people in the world: those who understand binary, and those who don't #CyberSecurity #PKI #IoT #AI #PSD2 #TLS  All opinions are my own",16561.0,3175.0,1688.0,946.0,71.0,False,,,@avdrst
"This week in Exit Interview, guest editor David Ortiz offers readers a look into the state of people analytics technology. Get his insights for building value in your organization with employee data and more: https://t.co/NqF4m5RvRA",2022-07-03 01:47:15,en,,0.0,0.0,,Maria Korengel,,127.0,671.0,81.0,69.0,4.0,False,,,@Elationismyship
"RT @UNIR_Peru: 📢 @UNIRuniversidad te invita a una clase gratuita con Enrique Robles, HR Business Partner en #BBVA, Yolanda Gutiérrez, de @E…",2022-07-02 18:18:24,es,,0.0,2.0,,Maite H.,Loca de los libros y los gatos.,286.0,603.0,53.0,9.0,1.0,False,,,@maitehidalgo191
"📢 @UNIRuniversidad te invita a una clase gratuita con Enrique Robles, HR Business Partner en #BBVA, Yolanda Gutiérrez, de @ESgloballaw , Miguel Avellaneda y Pablo Navarro de @Telefonica.

Más información e inscripción 👉 https://t.co/IvU99xkEtZ https://t.co/bQywgION94",2022-07-02 17:27:51,es,,2.0,2.0,,UNIR Perú,"@UNIRuniversidad La Universidad Internacional de La Rioja en #Perú, una universidad oficial, 100% online con clases en vivo y en diferido y tutor personal",1197.0,277.0,86.0,293.0,1.0,False,,,@UNIR_Peru
watch --&gt; Chris Hutt of Randstad discusses how #LifeSciences leaders can build a robust people analytics strategy to gain an intelligent advantage. Watch his recent session at LEAP HR Life Sciences Europe. #HRLeaders #TalentTrends https://t.co/U9pPA5s00q,2022-07-02 17:02:25,en,,0.0,0.0,,Rob Jannone,,2502.0,23.0,254.0,194.0,23.0,False,,,@RobJannone
"Senior Analyst, People Data at DoorDash
About the Team At DoorDash people are our most important asset We started the People Analytics team in 2018 to help our...
#HomeBased #workingfromhome 
https://t.co/bnGR7KD3QJ",2022-07-02 16:17:38,en,,0.0,0.0,,zobjobs - US Remote Jobs,"Thousands of the Latest Working From Home Jobs updated every hour & Free job postings from the fastest growing jobs platform
#remotework #workfromhome",101732.0,31.0,3.0,1364.0,16.0,False,,,@zobjobsUS
"@""The best HR &amp; People Analytics articles of May 2022""https://t.co/NZhtyxQByj on @LinkedIn

Lots of good content here - good to understand that we face the same pressures. Particularly liked the- : Four forces that shape the creation of a future-ready workforce",2022-07-02 16:11:53,en,,0.0,0.0,,Jill Beech,"I am Nannan. Mam. Wifey. Passionate about Quality, Pathology and the NHS. MotoGP. My views. Yorkshire roots 👍",21409.0,25607.0,2106.0,1492.0,31.0,False,,,@QualityJill
"RT @ParlonsRH: ❓Prise de décisions stratégiques #RH : utilisez-vous la démarche #PeopleAnalytics ?

💡 Si ce n'est pas encore le cas, Samboy…",2022-07-02 15:12:21,fr,,0.0,1.0,,Pierre-Alain,,92617.0,1685.0,595.0,473.0,5.0,False,,,@pierrealainvota
"❓Prise de décisions stratégiques #RH : utilisez-vous la démarche #PeopleAnalytics ?

💡 Si ce n'est pas encore le cas, Samboy Camara (#Heaviside) vous donne liste l'intérêt d'exploiter la #data à travers 5 cas d'application ⤵️ https://t.co/HTv52KZwh6",2022-07-02 15:00:26,fr,,0.0,1.0,,Parlons RH,Agence de #marketingRH dédié à 100% à l'écosystème #RH. #MarqueEmployeur #CM #BrandContent #ComRH #InboundRecruiting,52022.0,9878.0,743.0,43141.0,1459.0,False,,,@ParlonsRH
"👨‍💼👩‍💼 ¡Aprende este 06/07 cuáles son los retos a los que se enfrentan los responsables de #PeopleAnalytics y #RRHH!

👥 Con Enrique Robles, de @BBVANext; Yolanda Gutiérrez, de @ESgloballaw, y Miguel Avellaneda y Pablo Navarro, de @Telefonica.

✍ Apúntate 👇https://t.co/Zd7YaeDk0a",2022-07-02 13:30:05,es,,0.0,0.0,,UNIR | La Universidad en Internet,"💻🎓 #UNIR, la #Universidad en Internet 

➡https://t.co/ow6r9lEZg7 
➡https://t.co/mGCUHbcSUI
 
📲 Sigue y comparte con #UNIRalumni y #YoSoyUNIR",58012.0,41964.0,1541.0,36345.0,692.0,True,,,@UNIRuniversidad
"RT @EcosistemaMas: ¿Sabes qué es #PeopleAnalytics? ¿Conoces cómo implementarlo en tu #empresa?

📝🌐 En el blog puedes leer un artículo resum…",2022-07-02 09:47:48,es,,0.0,3.0,,Aje Aragón,"Desde AJE Aragón, representamos y defendemos los intereses profesionales de los jóvenes emprendedores y empresarios de Aragón.",14274.0,25913.0,444.0,605.0,4.0,False,,,@ajearagon
"'People often mistake that people analytics is the same as HR reporting... people analytics is to apply data-driven insights to enable better people decisions, better talent outcomes, and finally, achieve better business objectives.' #PeopleAnalytics https://t.co/0gDuZGU2zz",2022-07-02 08:16:01,en,,0.0,0.0,,Jessica Rippin,"Director @ Rippin & Associates, a purpose-led and values-driven talent consultancy, specialising in HR Systems, People Analytics, and HR Operations",825.0,67.0,208.0,190.0,11.0,False,,,@Jess_Rippin
"Words matter. Talent intelligence =/= sourcing, talent intelligence =/= exec research, talent intelligence =/= people analytics. 

Too many vacancies out there using talent intelligence in the title to look interesting but at their core are standard sourcing jobs. 

Words matter.",2022-07-02 07:52:10,en,,0.0,0.0,,TalentIntelligenceCollective,"All things #TalentIntelligence, #TalentAnalytics #humint #osint #talint https://t.co/dUYJj1GuLW",119.0,82.0,144.0,85.0,0.0,False,,,@TalInCollective
"RT @ParlonsRH: 🧐 Face à un marché des #talents sous tension et à l’accélération des évolutions technologiques, la #FonctionRH doit maîtrise…",2022-07-02 06:29:40,fr,,0.0,2.0,,Thomas CHARDIN,#MARKETING #RH et  #DIGITAL pour les #DRH - Fondateur et dirigeant de @ParlonsRH l'agence digitale de la #FonctionRH - #MarqueEmployeur,27848.0,20762.0,1138.0,17471.0,797.0,True,,,@ThomasChardin
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-07-02 03:32:30,en,,0.0,7.0,,Aleksandra,,9137.0,166.0,508.0,149.0,5.0,False,,,@AleksandraWrite
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-07-02 01:41:08,en,,0.0,7.0,,Worklytics,Real-time Analytics on Work and Collaboration. Try now - https://t.co/ip7xyLZShw,628.0,664.0,1242.0,763.0,34.0,False,,,@Worklytics
"¿En qué se traduce people analytics? Big Data, machine learning e inteligencia artificial https://t.co/ceZNEdxSfB",2022-07-02 00:57:39,es,,0.0,0.0,,América Retail,La 1ª Comunidad del Retail y Consumo Masivo en Latam #noticias #innovación #opinion #StoreTours #RetailJobs | Suscríbete gratis en https://t.co/awQd9cTukk,204099.0,599.0,15173.0,24100.0,398.0,False,,,@ARetail
"RT @EcosistemaMas: Oímos mucho hablar de los datos, su importancia y el papel que pueden jugar en la gestión de #RRHH, pero ¿sabemos realme…",2022-07-01 21:06:43,es,,0.0,4.0,,PDA International Inc.,"Software para la gestión del talento
📲Latimos con la tecnología
🔥Encendemos tu singularidad",1894.0,521.0,456.0,519.0,10.0,False,,,@PDAProfile
RT @ProfAndyC: Time for the final plenary of our people analytics and algorithmic management workshop https://t.co/BBdr5LvzH1,2022-07-01 21:05:19,en,,0.0,1.0,,Anne Keegan,"Full Professor of Human Resource Management, UCD",1137.0,3639.0,289.0,605.0,9.0,False,,,@AEKeegan1
"Manager, People Analytics (Hybrid OR Remote)
https://t.co/khScyi5v2P",2022-07-01 20:49:52,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
RT @Prakriti_DG: Ending @EIASM_org #PAAM2022 with an excellent panel discussion on the future of People Analytics and Algorithmic Managemen…,2022-07-01 20:45:54,en,,0.0,2.0,,Lorenzo Cini,Marie Curie Research Fellow UCD School of Business,90.0,191.0,503.0,253.0,0.0,False,,,@lordcini
"¿Qué tanto entiendes de datos?

El Data Science en #PeopleAnalytics es una gran herramienta para diferentes industrias que ayuda a tomar decisiones.

https://t.co/36qQ4mLO7p",2022-07-01 20:34:46,es,,0.0,0.0,,Latam Business School,"Educación profesional online alineada a los más altos estándares internacionales, de mano de los profesionales más calificados. #InSyncwiththeWorld.",1356.0,56.0,419.0,312.0,4.0,False,,,@latambschool
"Manager, People Analytics (remote)
https://t.co/ndBLfIMG7n",2022-07-01 20:09:58,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
"Manager, People Analytics (remote)
https://t.co/h26tVyiqVe",2022-07-01 19:33:42,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
"Manager, People Analytics (remote)
https://t.co/CQfSORbUDK",2022-07-01 18:53:33,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
"Manager, People Analytics (remote)
https://t.co/Bbgx3UWCXs",2022-07-01 18:15:14,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
"RT @ParlonsRH: 🧐 Face à un marché des #talents sous tension et à l’accélération des évolutions technologiques, la #FonctionRH doit maîtrise…",2022-07-01 18:01:41,fr,,0.0,2.0,,Pierre-Alain,,92504.0,1685.0,593.0,473.0,5.0,False,,,@pierrealainvota
"🧐 Face à un marché des #talents sous tension et à l’accélération des évolutions technologiques, la #FonctionRH doit maîtriser et comprendre sa #data #RH pour prendre de meilleures décisions stratégiques selon Samboy Camara (#Heaviside) ⤵️ https://t.co/HTv52KZwh6",2022-07-01 18:01:03,fr,,4.0,2.0,,Parlons RH,Agence de #marketingRH dédié à 100% à l'écosystème #RH. #MarqueEmployeur #CM #BrandContent #ComRH #InboundRecruiting,51978.0,9875.0,742.0,43138.0,1460.0,False,,,@ParlonsRH
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-07-01 17:48:21,en,,0.0,6.0,,martin hoyes,"Co-Founder & #worktech #startup adviser. Curating #esg #csr, #hrtech, #futureofwork & #peopleanalytics tweets. Prev. 20 yr #OracleHCM Product Dev.",31894.0,29524.0,4977.0,3634.0,111.0,False,,,@martinhoyes
"Manager, People Analytics (remote)
https://t.co/9jf1hppY8y",2022-07-01 17:36:53,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91051.0,189.0,6479.0,6402.0,42.0,False,,,@VacanciesinUkr1
"This week in Exit Interview, guest editor David Ortiz offers readers a look into the state of people analytics technology. Get his insights for building value in your organization with employee data and more: https://t.co/75MuhZ8sga",2022-07-01 17:08:27,en,,0.0,0.0,,Will Hinton,"Lover of family, friends, football (Liverpool FC), craft beer, intellectual integrity, and great conversation. Jesus is my home boy.",9922.0,28583.0,2458.0,1158.0,51.0,False,,,@goodwillhinton
"In the final episode of the Adventures in Hybrid Work season of our podcast, it was a pleasure to speak with @lydiaywu, Head of People Analytics at Panasonic North America.

Lydia talked to us about how Panasonic dealt with the pandemic from a work design…https://t.co/2RSvdu4Xph",2022-07-01 17:02:20,en,,0.0,0.0,,Stacia Sherman Garr,"Co-founder, RedThread Research, former Bersin by Deloitte.  MBA UC Berkeley. Mom. Outdoor lover & explorer. https://t.co/cPbN5YPETP",2109.0,901.0,815.0,2128.0,114.0,False,,,@StaciaGarr
"AVP  People Analytics Leader - Richardson, Texas - Travelers Insurance https://t.co/VJpthAhxp1",2022-07-01 16:55:23,en,,0.0,0.0,,GreatInsuranceJobs,http://t.co/3aFghKvwXQ is the nations number one niche insurance job website.,28989.0,0.0,27.0,113.0,9.0,False,,,@actuaryjobtweet
"🆕🧑‍💻 ¿Conoces a lo que se enfrenta la disciplina de #PeopleAnalytics &amp; #HRAnalytics y los profesionales de Recursos Humanos?

¡Te invitamos a una nueva #OpenClass, a la que no puedes faltar!

⏰ 10h00 🇪🇨
🗓️ 6 de julio 2022.
 ✅ Inscríbete gratis: https://t.co/j0jKA293Uk https://t.co/N5CMChD4NB",2022-07-01 16:20:14,es,,2.0,0.0,,UNIR Ecuador,"@UNIRuniversidad Universidad Internacional de La Rioja (UNIR)
100% online y la primera #universidad española en línea reconocida en #Ecuador

➡ Sigue #YoSoyUNIR",5413.0,2331.0,726.0,10386.0,14.0,False,,,@UNIR_Ecuador
"When people analytics is used to make decisions without human employee input, there's a big problem!

https://t.co/06fIadYDBq

#peopleanalytics",2022-07-01 16:16:16,en,,1.0,0.0,,Stacy Chapman,"Chief Data Strategist @successfactors.  Brand new Queenslander. Spectacles obsessed. Once CEO @SwoopTalent, always data nerd.",767.0,306.0,2034.0,1599.0,54.0,False,,,@stacychapman
@LM_ABS_UvA @EIASM_org https://t.co/Zx7dW54D4G,2022-07-01 15:20:30,und,,0.0,0.0,@LM_ABS_UvA,Corine Boon,Associate Professor HRM & People Analytics @ Amsterdam Business School | strategic HRM | people analytics,192.0,299.0,292.0,406.0,7.0,False,,,@corineboon
"RT @EcosistemaMas: ¿Sabes qué es #PeopleAnalytics? ¿Conoces cómo implementarlo en tu #empresa?

📝🌐 En el blog puedes leer un artículo resum…",2022-07-01 15:05:17,es,,0.0,3.0,,PDA International Inc.,"Software para la gestión del talento
📲Latimos con la tecnología
🔥Encendemos tu singularidad",1894.0,521.0,456.0,519.0,10.0,False,,,@PDAProfile
"A Shopper, maior supermercado 100% online do país, está com 45 vagas abertas para Desenvolvedor Web Full Stack, Estagiário/Analista de People Analytics, Auxiliar de Limpeza, Analista de Logística, Motorista/Comprador Externo, entre outras. Duas em Osasco…https://t.co/oJCfx7zoVQ",2022-07-01 14:44:49,pt,,0.0,0.0,,Mundo RH,"Informação, conhecimento e contato com os profissionais envolvidos no Mundo de Recursos Humanos. Veja as entrevistas e matérias em nosso site!",11982.0,4.0,148.0,330.0,4.0,False,,,@MundoRHOnline
RT @Prakriti_DG: Ending @EIASM_org #PAAM2022 with an excellent panel discussion on the future of People Analytics and Algorithmic Managemen…,2022-07-01 14:40:28,en,,0.0,2.0,,Andy Charlwood,"Professor of HRM @LeedsUniBSchool @UniversityLeeds. Interested in work, job quality, HR analytics",448.0,2295.0,2054.0,1952.0,29.0,False,,,@ProfAndyC
Ending @EIASM_org #PAAM2022 with an excellent panel discussion on the future of People Analytics and Algorithmic Management. Met some lovely academics from the network over the last two days! @JMeijerink @AEKeegan1 @ProfAndyC https://t.co/LMfQvE0twg,2022-07-01 14:38:02,en,,14.0,2.0,,Prakriti Dasgupta,"PhD Scholar at @UCC Management and Marketing @CUBSUCC | Ex-Consultant, @TISS M.A. Human Resource Management. All views are personal.",68.0,511.0,855.0,222.0,0.0,False,,,@Prakriti_DG
"RT @EcosistemaMas: ¿Sabes qué es #PeopleAnalytics? ¿Conoces cómo implementarlo en tu #empresa?

📝🌐 En el blog puedes leer un artículo resum…",2022-07-01 13:12:32,es,,0.0,3.0,,Juan Royo Abenia,Blue Horseshoe loves Anacott Steel,155047.0,108676.0,7561.0,12270.0,650.0,False,,,@juanroyoabenia
"¿Sabes qué es #PeopleAnalytics? ¿Conoces cómo implementarlo en tu #empresa?

📝🌐 En el blog puedes leer un artículo resumen del webinar “Diálogos sobre People Analytics”, con la participación de #BenitoCuezva @JavierBonache_ @ana_valerarubio y @xsalas.

https://t.co/tstNpJvNzo https://t.co/ZTOErXDckQ",2022-07-01 12:55:22,es,,5.0,3.0,,Ecosistema Más Empresa,"Una iniciativa de @ibercaja e @ibercajaSocial para inspirar e impulsar a las empresas de hoy hacia el futuro, mejorando el presente. ¿Vienes? Vamos!",3983.0,3253.0,480.0,1183.0,21.0,False,,,@EcosistemaMas
Time for the final plenary of our people analytics and algorithmic management workshop https://t.co/BBdr5LvzH1,2022-07-01 12:22:58,en,,12.0,1.0,,Andy Charlwood,"Professor of HRM @LeedsUniBSchool @UniversityLeeds. Interested in work, job quality, HR analytics",448.0,2295.0,2054.0,1952.0,29.0,False,,,@ProfAndyC
"¿En qué se traduce people analytics? Big Data, machine learning e inteligencia artificial https://t.co/mGj0NWQyy2 ORH | Observatorio de Recursos Humanos",2022-07-01 11:59:22,es,,1.0,0.0,,MarioMellado,"Dirección de Recursos Humanos    ""...If you don't know where you're going, you'll wind up somewhere else"" #recursoshumanos #employerbranding #rh #talent",2850.0,24.0,3198.0,1493.0,23.0,False,,,@Fotocontesis
"This week in Exit Interview, guest editor David Ortiz offers readers a look into the state of people analytics technology. Get his insights for building value in your organization with employee data and more: https://t.co/gdS5NWnc5t",2022-07-01 11:56:02,en,,0.0,0.0,,Sean Campbell,Family Man. Artist. Hockey Lover.,465.0,44.0,93.0,106.0,2.0,False,,,@livestrongsean
