Category	Group	Title	Source	Date
Deportes	421.0	Se conoció la sanción a Di María por haber escupido a Álvaro González en los incidentes entre PSG y Olympique de Marsella	infobae	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	421.0	Ángel Di María recibió la suspensión más dura de su carrera, pero más le duele no ser llamado a la selección	LA NACION	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	421.0	Di María fue suspendido por cuatro fechas por escupir a un rival	La Capital	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	421.0	"Ángel Di María: ""Hice lo que hice porque hubo palabras que no me gustaron"""	TyC Sports	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	421.0	Dura sanción a Di María por escupir a Álvaro González	MDZ Online	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	422.0	Boca confirmado para visitar al DIM	Olé	Thu, 24 Sep 2020 14:09:00 GMT
Deportes	422.0	La Obando izquierda, la duda en el 11 de Boca	Olé	Thu, 24 Sep 2020 14:09:00 GMT
Deportes	422.0	El posible once de Boca para enfrentar al DIM en la CONMEBOL Libertadores	ESPN	Thu, 24 Sep 2020 14:09:00 GMT
Deportes	422.0	Boca Juniors jugará esta noche ante DIM, aquí la previa	Tato Aguilera	Thu, 24 Sep 2020 14:09:00 GMT
Deportes	422.0	Boca juega esta noche por la Libertadores y Mas es duda en el 11 inicial	Tiempo de San Juan	Thu, 24 Sep 2020 14:09:00 GMT
Deportes	423.0	"La crítica de Chechu Bonelli: ""Me cuesta entender los cambios de Beccacece"""	TyC Sports	Thu, 24 Sep 2020 03:36:43 GMT
Deportes	423.0	El motivo del descargo de Beccacece en el gol de Racing	TyC Sports	Thu, 24 Sep 2020 03:36:43 GMT
Deportes	423.0	Beccacece y el mensaje que todo Racing quiere escuchar	MDZ Online	Thu, 24 Sep 2020 03:36:43 GMT
Deportes	423.0	No entiendo los cambios: la crítica a Beccacece de la pareja de Cvitanich	Diario El Dia	Thu, 24 Sep 2020 03:36:43 GMT
Deportes	423.0	¿Por qué Beccacece sacó a...	Racing de Alma	Thu, 24 Sep 2020 03:36:43 GMT
Deportes	424.0	River puede ser el límite para el DT de San Pablo	Olé	Thu, 24 Sep 2020 14:11:00 GMT
Deportes	424.0	River podría darle el golpe final al técnico de San Pablo en la Copa Libertadores	TyC Sports	Thu, 24 Sep 2020 14:11:00 GMT
Deportes	424.0	¡Atención! El bombazo de Dani Alves que ningún hincha de River querrá escuchar, ¿vuelve a jugar?	El Intransigente	Thu, 24 Sep 2020 14:11:00 GMT
Deportes	424.0	Polémica en San Pablo por un video que posteó Dani Alves	La Página Millonaria	Thu, 24 Sep 2020 14:11:00 GMT
Deportes	424.0	Vamos por todo	La Página Millonaria	Thu, 24 Sep 2020 14:11:00 GMT
Deportes	425.0	Sufre Gallardo: la figura de River que es pretendido por Fiorentina	MDZ Online	Thu, 24 Sep 2020 18:16:31 GMT
Deportes	425.0	Martínez Quarta es pretendido por la Fiorentina	River Plate en TyC Sports	Thu, 24 Sep 2020 18:16:31 GMT
Deportes	426.0	Bolívar iguala 1-1 de visita con Tigre por el Grupo B | CONMEBOL	Conmebol	Wed, 23 Sep 2020 17:22:05 GMT
Deportes	426.0	"Ex Unión erró un penal y no le dio la victoria a Tigre: ""Me siento un poco culpable"""	Sin Mordaza	Wed, 23 Sep 2020 17:22:05 GMT
Deportes	426.0	¿Que tiene pasar para que Tigre siga en la Copa Libertadores?	Que Pasa Web	Wed, 23 Sep 2020 17:22:05 GMT
Deportes	426.0	Tigre no pudo con Bolívar y complicó su clasificación	Diario El Dia	Wed, 23 Sep 2020 17:22:05 GMT
Deportes	426.0	Riquelme volvió a marcar en la Libertadores	Pilar a Diario	Wed, 23 Sep 2020 17:22:05 GMT
Deportes	427.0	"Funes Mori: ""Me encantaría jugar con la selección mexicana"""	Olé	Thu, 24 Sep 2020 13:44:30 GMT
Deportes	427.0	Funes Mori hoy no es convocable: Gerardo Martino	Bolavip	Thu, 24 Sep 2020 13:44:30 GMT
Deportes	427.0	Funes Mori tomó una fuerte decisión para jugar el Mundial de Qatar 2022	MDZ Online	Thu, 24 Sep 2020 13:44:30 GMT
Deportes	427.0	Rogelio Funes Mori: “Me encantaría jugar con la selección mexicana”	TyC Sports	Thu, 24 Sep 2020 13:44:30 GMT
Deportes	427.0	El mendocino Rogelio Funes Mori y una decisión que conmueve al mundo del fútbol	Los Andes (Mendoza)	Thu, 24 Sep 2020 13:44:30 GMT
Deportes	428.0	Le dijo que no al Bayern Múnich por el Barcelona	Bitbol	Wed, 23 Sep 2020 16:42:00 GMT
Deportes	428.0	Barcelona acordó la llegada de un refuerzo tras la salida de Luis Suárez: el lateral Sergiño Dest	TNT Sports	Wed, 23 Sep 2020 16:42:00 GMT
Deportes	428.0	Sergiño Dest, el lateral que necesita Messi en Barcelona	TyC Sports	Wed, 23 Sep 2020 16:42:00 GMT
Deportes	428.0	Ya hizo la oferta: Barcelona va a la carga por una gran promesa del fútbol europeo	MDZ Online	Wed, 23 Sep 2020 16:42:00 GMT
Deportes	428.0	Sergiño Dest destino Barcelona por 20 millones	Marca Claro Argentina	Wed, 23 Sep 2020 16:42:00 GMT
Deportes	429.0	"Maravilla: ""Me tengo que cuidar de su derecha"""	Olé	Wed, 23 Sep 2020 19:21:00 GMT
Deportes	429.0	Maravilla Martínez confirmó rival y fecha de su nueva pelea: ¿la prueba final antes de ir por el título mundial?	infobae	Wed, 23 Sep 2020 19:21:00 GMT
Deportes	429.0	Quién es Jussi Koivula, el próximo rival de Maravilla Martínez	Izquierdazo	Wed, 23 Sep 2020 19:21:00 GMT
Deportes	429.0	“Maravilla” Martínez ya tiene rival para su próxima pelea	Diario El Dia	Wed, 23 Sep 2020 19:21:00 GMT
Deportes	429.0	Maravilla Martínez ya tiene rival para su segunda pelea tras su retorno	El Tribuno.com.ar	Wed, 23 Sep 2020 19:21:00 GMT
Deportes	430.0	"Madelón volvió a hablar: ""Un tatengue me vio en el Vaticano y casi termino con el Papa"""	El Litoral	Thu, 24 Sep 2020 15:37:00 GMT
Deportes	430.0	Leonardo Madelón rompió el silencio y habló de su salida de Unión	TyC Sports	Thu, 24 Sep 2020 15:37:00 GMT
Deportes	431.0	La AFA dio a conocer el protocolo que utilizarán los equipos de primera división para organizar amistosos	infobae	Wed, 23 Sep 2020 16:00:59 GMT
Deportes	431.0	Los amistosos del fútbol argentino habilitados por AFA: protocolo, equipos, días y horarios	Goal.com	Wed, 23 Sep 2020 16:00:59 GMT
Deportes	431.0	Unión ante los dos rosarinos, ¿el de Central por televisión?	El Litoral	Wed, 23 Sep 2020 16:00:59 GMT
Deportes	431.0	Sarmiento y For Ever preparan el regreso	Diario NORTE	Wed, 23 Sep 2020 16:00:59 GMT
Deportes	431.0	Vuelven los AMISTOSOS a la PRIMERA DIVISIÓN y la PRIMERA NACIONAL - Deportes en #TFN	Telefe Noticias	Wed, 23 Sep 2020 16:00:59 GMT
Deportes	432.0	Messi y Antonela, presentes en la despedida de Suárez	Olé	Thu, 24 Sep 2020 11:36:00 GMT
Deportes	432.0	Antonella Roccuzzo y Lionel Messi no faltaron a la despedida de Luis Suárez	Gol Caracol	Thu, 24 Sep 2020 11:36:00 GMT
Deportes	432.0	Lo que dijo Suárez en una despedida con mucha emoción y la presencia de Messi	Diario El Dia	Thu, 24 Sep 2020 11:36:00 GMT
Deportes	432.0	¡Enojo y desilusión! La angustia de Guillermo Andino ante la posibilidad de que su hija se vaya del país	El Intransigente	Thu, 24 Sep 2020 11:36:00 GMT
Deportes	432.0	«Se va un ser humano que tiene sentimientos»: Lionel Messi y Antonela Roccuzzo se despidieron de Luis Suárez	El Intransigente	Thu, 24 Sep 2020 11:36:00 GMT
Deportes	433.0	Unión sabe que fecha conocerá a su rival en la Copa Sudamericana	Sin Mordaza	Wed, 23 Sep 2020 19:54:00 GMT
Deportes	433.0	El gran incentivo que Nery Leyes encontró en Unión	UNO Santa Fe	Wed, 23 Sep 2020 19:54:00 GMT
Deportes	433.0	Unión ya tiene fecha para conocer a su rival en la Copa Sudamericana	Aire de Santa Fe	Wed, 23 Sep 2020 19:54:00 GMT
Deportes	433.0	"Emanuel Cecchini: ""El principal objetivo de Unión es la Copa Sudamericana"""	Liga Profesional de Fútbol en TyCSports.com	Wed, 23 Sep 2020 19:54:00 GMT
Deportes	433.0	Unión tiene fecha para conocer su rival en la Sudamericana	Liga Profesional de Fútbol en TyCSports.com	Wed, 23 Sep 2020 19:54:00 GMT
Deportes	434.0	Los tres pedidos multimillonarios de Zinedine Zidane que el Real Madrid no pudo cumplir por la pandemia de coronavirus	infobae	Wed, 23 Sep 2020 19:42:22 GMT
Deportes	434.0	El mercado de fichajes de hoy, en directo: ¿cuánto cuesta sacar a Mbappé del PSG?, el Barça tienta a Dest	MARCA IT	Wed, 23 Sep 2020 19:42:22 GMT
Deportes	434.0	Actualidad del mercado de fichajes a 24 de septiembre de 2020	BeSoccer	Wed, 23 Sep 2020 19:42:22 GMT
Deportes	434.0	Las tres incorporaciones multimillonarias que el coronavirus le negó al Real Madrid	MDZ Online	Wed, 23 Sep 2020 19:42:22 GMT
Deportes	434.0	Las tres figuras francesas que Zidane quiso para el Real Madrid y la pandemia lo impidió	TyC Sports	Wed, 23 Sep 2020 19:42:22 GMT
Deportes	435.0	Un golpe inesperado para Lionel Messi y Cristiano Ronaldo en un anuncio de la UEFA	Clarín	Wed, 23 Sep 2020 16:45:17 GMT
Deportes	435.0	Sin Lionel Messi, ni Cristiano Ronaldo: UEFA anunció los tres candidatos a ganar el premio a mejor jugador del año	infobae	Wed, 23 Sep 2020 16:45:17 GMT
Deportes	435.0	Ni Messi, ni Cristiano; De Bruyne, Lewandoski y Neuer pelearán por ser el mejor del año para la Uefa	La Capital	Wed, 23 Sep 2020 16:45:17 GMT
Deportes	435.0	Dos grandes, afuera de los premios de la UEFA de la temporada 2019/2020	El Tribuno.com.ar	Wed, 23 Sep 2020 16:45:17 GMT
Deportes	435.0	Leo Messi, afuera de los candidatos al premio a jugador del año de la UEFA	Marca Claro Argentina	Wed, 23 Sep 2020 16:45:17 GMT
Deportes	436.0	Independiente está cerca de sumar a un extremo que no puede pagar Rosario Central	Clarín	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	436.0	Dos refuerzos para Independiente: El Rojo está a un paso de sumar a Sebastián Sosa y Federico Martínez	TNT Sports	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	436.0	La venta de Federico Martínez tiene muy atento a Unión	UNO Santa Fe	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	436.0	Baja sensible para Central: Federico Martínez se va a Independiente	El Ciudadano & La Gente	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	436.0	Se destrabó el pase de Federico Martínez y está a un paso de Independiente	Independiente en TyC Sports	Wed, 23 Sep 2020 21:15:00 GMT
Deportes	437.0	"Conmebol cita a Técnico Universitario como ""testigo obligatorio"" de Colón"	El Litoral	Wed, 23 Sep 2020 18:00:00 GMT
Deportes	437.0	Abogado de Independiente del Valle contó que pasó con el TAS y que pasará con Colón	Sin Mordaza	Wed, 23 Sep 2020 18:00:00 GMT
Deportes	437.0	"Colón y su reclamo: \""Pinos está preocupado por todo esto\"""	UNO Santa Fe	Wed, 23 Sep 2020 18:00:00 GMT
Deportes	437.0	Adelanto exclusivo: el TAS emitirá el fallo sobre Jorge Pinos antes del 21 de noviembre	Aire de Santa Fe	Wed, 23 Sep 2020 18:00:00 GMT
Deportes	437.0	Colón tiene fecha del fallo del Tas para reclamar la Sudamericana	Liga Profesional de Fútbol en TyCSports.com	Wed, 23 Sep 2020 18:00:00 GMT
Deportes	438.0	¿Estudiantes se baja?: el motivo que alejó a Lema del Pincha	Infocielo	Thu, 24 Sep 2020 07:48:40 GMT
Deportes	438.0	Colombo se lesionó y se pierde el debut amistoso del Pincha	Infocielo	Thu, 24 Sep 2020 07:48:40 GMT
Deportes	438.0	El Pincha del “Chavo”, listo para su primer amistoso	Diario Hoy	Thu, 24 Sep 2020 07:48:40 GMT
Deportes	438.0	Los detalles de lo que Desábato prepara en la intimidad para construir su nuevo equipo	Diario El Dia	Thu, 24 Sep 2020 07:48:40 GMT
Deportes	438.0	Informe pincha: Benfica rechazó la oferta del club árabe por Lema y se lesionó Colombo	Diario El Dia	Thu, 24 Sep 2020 07:48:40 GMT
Deportes	439.0	Cristiano se enojó cuando le expliqué que me iba a Barcelona	Depo	Thu, 24 Sep 2020 11:10:13 GMT
Deportes	439.0	Cristiano se enojó cuando le expliqué que me iba al Barcelona	Bitbol	Thu, 24 Sep 2020 11:10:13 GMT
Deportes	439.0	El nuevo intercambio de figuras que estudian Barcelona y Juventus	infobae	Thu, 24 Sep 2020 11:10:13 GMT
Deportes	439.0	Pjanic contó qué le dijo Cristiano Ronaldo cuando se cerró su fichaje a Barcelona	TyC Sports	Thu, 24 Sep 2020 11:10:13 GMT
Deportes	439.0	Miralem Pjanic revela lo que le dijo Cristiano Ronaldo sobre jugar en el Barcelona	Diario Depor	Thu, 24 Sep 2020 11:10:13 GMT
Deportes	440.0	Más desgracias en Honda: Crutchlow se lesiona un tobillo	AS	Wed, 23 Sep 2020 17:44:56 GMT
Deportes	440.0	Crutchlow se rompe los ligamentos del tobillo tras un resbalón	Mundo Deportivo	Wed, 23 Sep 2020 17:44:56 GMT
Deportes	440.0	Las desgracias persiguen a Cal Crutchlow: se ha roto los ligamentos del tobillo saliendo del centro médico	Motorpasión Moto	Wed, 23 Sep 2020 17:44:56 GMT
Deportes	440.0	Crutchlow, con el tobillo hinchado y negro, espera poder correr	Motorsport.com Latinoamérica	Wed, 23 Sep 2020 17:44:56 GMT
Deportes	440.0	Crutchlow se lesiona al realizarse la prueba de coronavirus	Motorsport.com, Edición: Latino América	Wed, 23 Sep 2020 17:44:56 GMT
Deportes	441.0	La bomba que sacude Barcelona: Coutinho puede irse del club	Bitbol	Wed, 23 Sep 2020 18:18:00 GMT
Deportes	441.0	El Arsenal elimina al Leicester en la Copa de la Liga	infobae	Wed, 23 Sep 2020 18:18:00 GMT
Deportes	441.0	Arsenal, interesado en Philippe Coutinho	TyC Sports	Wed, 23 Sep 2020 18:18:00 GMT
Deportes	441.0	Arsenal | El eterno laberinto de Mesut Özil	Fichajes.com	Wed, 23 Sep 2020 18:18:00 GMT
Deportes	441.0	Kai Havertz se estrena como goleador del Chelsea con un triplete	Marca Claro Argentina	Wed, 23 Sep 2020 18:18:00 GMT
Deportes	442.0	"Di María: \""Sería un sueño terminar mi carrera en Central\"""	La Capital	Thu, 24 Sep 2020 13:40:00 GMT
Deportes	442.0	Di María sueña con volver a Central, pero la situación argentina lo hace dudar	Rosario3.com	Thu, 24 Sep 2020 13:40:00 GMT
Deportes	443.0	“El sueño de jugar con el Elche en Primera lo supera todo”	AS	Wed, 23 Sep 2020 17:31:35 GMT
Deportes	443.0	¿Almirón dirige a Elche el fin de semana?	Olé	Wed, 23 Sep 2020 17:31:35 GMT
Deportes	443.0	Incertidumbre en Elche por la situación de Jorge Almirón	TyC Sports	Wed, 23 Sep 2020 17:31:35 GMT
Deportes	443.0	Las claves fantasy del Elche – Real Sociedad: Onces, Lesiones y Apuestas	Jornada Perfecta	Wed, 23 Sep 2020 17:31:35 GMT
Deportes	443.0	No queremos tener excusa, la plantilla estará completa el 5 de octubre - DiarioFranjiverde.com	Diario Franjiverde	Wed, 23 Sep 2020 17:31:35 GMT
Deportes	444.0	El posteo de Dani Alves luego de que se reflotara su posible llegada a Boca	TyC Sports	Wed, 23 Sep 2020 15:01:00 GMT
Deportes	445.0	AFA autorizó el amisto Newell´s-Unión	TyC Sports	Wed, 23 Sep 2020 15:18:00 GMT
Deportes	445.0	La lucha en el equipo de Kudelka por los 2 lugares sin dueño	La Capital	Wed, 23 Sep 2020 15:18:00 GMT
Deportes	445.0	Unión visitará a Newell's con tres bajas	UNO Santa Fe	Wed, 23 Sep 2020 15:18:00 GMT
Deportes	445.0	Kudelka ya prepara el nuevo equipo para probarlo frente a Unión	RosarioPlus.com	Wed, 23 Sep 2020 15:18:00 GMT
Deportes	445.0	Los lesionados en Unión que no podrán jugar ante Newell´s	Aire de Santa Fe	Wed, 23 Sep 2020 15:18:00 GMT
Deportes	446.0	Di María y un picante cuestionario sobre Messi y Cristiano	Olé	Thu, 24 Sep 2020 13:13:00 GMT
Deportes	446.0	Cristiano Ronaldo es un monstruo entrenando y Messi es alguien normal	Bitbol	Thu, 24 Sep 2020 13:13:00 GMT
Deportes	446.0	Ángel Di María respondió al cuestionario más incómodo sobre Messi y Cristiano Ronaldo: quién es el más egoísta y el más calentón	infobae	Thu, 24 Sep 2020 13:13:00 GMT
Deportes	446.0	Di María y su lado más sincero: ¿Cristiano versus Messi?	Marca Claro Argentina	Thu, 24 Sep 2020 13:13:00 GMT
Deportes	446.0	Di María y un desopilante cuestionario sobre Messi y Cristiano Ronaldo	Diario Panorama de Santiago del Estero	Thu, 24 Sep 2020 13:13:00 GMT
Deportes	447.0	La sorpresiva apuesta del Barcelona para reemplazar a Luis Suárez	MDZ Online	Wed, 23 Sep 2020 01:52:44 GMT
Deportes	447.0	FC Barcelona | La complicada búsqueda de un recambio para Luis Suárez	Fichajes.com	Wed, 23 Sep 2020 01:52:44 GMT
Deportes	447.0	Lautaro y Depay, ¿a escena tras el adiós de Suárez?	Mundo Deportivo	Wed, 23 Sep 2020 01:52:44 GMT
Deportes	447.0	El último y definitivo ataque del Barcelona por Lautaro Martínez	Marca Claro Argentina	Wed, 23 Sep 2020 01:52:44 GMT
Deportes	447.0	Los posibles fichajes del FC Barcelona para relevar a Luis Suárez	FC Barcelona Noticias	Wed, 23 Sep 2020 01:52:44 GMT
Deportes	448.0	Ansu Fati: agarró el 22 y cláusula de salida de 400 palos	Olé	Wed, 23 Sep 2020 20:28:50 GMT
Deportes	448.0	El Barcelona blindó a Ansu Fati con una impactante cláusula millonaria	infobae	Wed, 23 Sep 2020 20:28:50 GMT
Deportes	448.0	Fútbol.- Ansu Fati, ficha del primer equipo y cláusula de 400 millones	infobae	Wed, 23 Sep 2020 20:28:50 GMT
Deportes	448.0	Ansu Fati es oficialmente jugador del primer equipo de Barcelona	TyC Sports	Wed, 23 Sep 2020 20:28:50 GMT
Deportes	448.0	Ansu Fati ya tiene ficha en el primer equipo del Barca	Marca Claro Argentina	Wed, 23 Sep 2020 20:28:50 GMT
Deportes	449.0	Libertadores: rompieron el protocolo y River se queja ante la Conmebol	Crónica TV	Wed, 23 Sep 2020 20:22:24 GMT
Deportes	449.0	Los puntos en común entre Russo y Gallardo	TyC Sports	Wed, 23 Sep 2020 20:22:24 GMT
Deportes	449.0	Ex Boca quiere revancha contra River y le tiró un palo a Conmebol	MDZ Online	Wed, 23 Sep 2020 20:22:24 GMT
Deportes	449.0	Antes contra River eran tres puntos seguros, pero ahora están a los besos con la CONMEBOL, sostuvo el ex ...	TNT Sports	Wed, 23 Sep 2020 20:22:24 GMT
Deportes	449.0	Reapareció Migliore, lanzó un sinfín de bombas contra River y reveló su deseo más grande: «No veo la hora»	El Intransigente	Wed, 23 Sep 2020 20:22:24 GMT
Deportes	450.0	"Cecilio no para: ""Todos quieren irse de Independiente"""	Olé	Tue, 22 Sep 2020 22:07:00 GMT
Deportes	450.0	"Cecilio Domínguez redobla la apuesta: ""A Bochini y Bertoni no los conozco"""	Depo	Tue, 22 Sep 2020 22:07:00 GMT
Deportes	450.0	Independiente: Ricardo Bochini y Daniel Bertoni le respondieron a Cecilio Domínguez	Popular	Tue, 22 Sep 2020 22:07:00 GMT
Deportes	450.0	Hackeado, rey – Todas las noticias de Independiente	IR Media	Tue, 22 Sep 2020 22:07:00 GMT
Deportes	450.0	"Bertoni apuntó a Cecilio Domínguez por su salida de Independiente | ""Es su responsabilidad"", le remarcó ..."	Página 12	Tue, 22 Sep 2020 22:07:00 GMT
Deportes	451.0	Los 5 jugadores que más dinero han movido en el mercado	AS Chile	Wed, 23 Sep 2020 15:04:00 GMT
Deportes	451.0	La 'suerte' de Morata, Raúl Jiménez la desea	Goal.com	Wed, 23 Sep 2020 15:04:00 GMT
Deportes	451.0	Álvaro Morata fue presentado en Juventus	TyC Sports	Wed, 23 Sep 2020 15:04:00 GMT
Deportes	451.0	"Morata, feliz de volver: ""Ahora soy mejor jugador"""	Marca Claro Argentina	Wed, 23 Sep 2020 15:04:00 GMT
Deportes	451.0	La eterna búsqueda de la felicidad de Álvaro Morata	Marca Claro Argentina	Wed, 23 Sep 2020 15:04:00 GMT
Deportes	452.0	Quiso jugar con tres arqueros y sin suplentes y lo descalificaron	Olé	Wed, 23 Sep 2020 18:59:15 GMT
Deportes	452.0	Caos en la Champions de Asia: por un brote de coronavirus, el campeón se presentó con tres arqueros para completar el equipo, pero fue descalificado	infobae	Wed, 23 Sep 2020 18:59:15 GMT
Deportes	452.0	Escándalo en la Champions asiática: descalificaron al Al Hilal por coronavirus	TyC Sports	Wed, 23 Sep 2020 18:59:15 GMT
Deportes	452.0	Con tres arqueros y sin suplentes por COVID-19: Así quisieron jugar y los descalificaron de la Champions de...	TNT Sports	Wed, 23 Sep 2020 18:59:15 GMT
Deportes	452.0	El actual campeón tiene 15 jugadores con coronavirus y fue descalificado	mendozapost.com	Wed, 23 Sep 2020 18:59:15 GMT
Deportes	453.0	'Es mentira que Suárez no supiera conjugar verbos en italiano'	AS	Wed, 23 Sep 2020 13:30:32 GMT
Deportes	453.0	Abrieron una nueva investigación en el escándalo por el examen a Luis Suárez en Italia	infobae	Wed, 23 Sep 2020 13:30:32 GMT
Deportes	453.0	La Federación Italiana de Fútbol abre una investigación sobre el examen de Suárez	infobae	Wed, 23 Sep 2020 13:30:32 GMT
Deportes	453.0	Federación italiana de fútbol abre investigación sobre el caso de Luis Suárez	Sputnik Mundo	Wed, 23 Sep 2020 13:30:32 GMT
Deportes	453.0	La Federación italiana se mete de lleno en el escándalo por el examen de idioma de Luis Suárez	TN - Todo Noticias	Wed, 23 Sep 2020 13:30:32 GMT
