Title	Source	Date	url	Category	Size
Nueva Ley de Ética Pública: quitan la obligación para que los sindicalistas muestren su patrimonio y hay polémica	Clarín.com	Thu, 01 Nov 2018 22:06:09 GMT	https://www.clarin.com/politica/nueva-ley-etica-publica-quitan-obligacion-sindicalistas-muestren-patrimonio-polemica_0_ylWpewe1V.html	Destacadas	13
Con Bolsonaro al frente de Brasil: ¿bajará o subirá el millonario déficit comercial argentino?	iprofesional.com	Thu, 01 Nov 2018 23:13:25 GMT	https://www.iprofesional.com/comex/280730-exportaciones-importaciones-comercio-Con-Bolsonaro-al-frente-de-Brasil-bajara-o-subira-el-millonario-deficit-comercial-argentino	Economía	13
Buen día para el mercado financiero argentino: subió el peso, la bolsa y los bonos	LA NACION (Argentina)	Thu, 01 Nov 2018 19:29:00 GMT	https://www.lanacion.com.ar/2187548-buen-dia-mercado-financiero-argentino-sube-peso	Economía	13
Con estímulos eléctricos, lograron que tres parapléjicos recuperen la capacidad de caminar	Clarín.com	Wed, 31 Oct 2018 21:29:55 GMT	https://www.clarin.com/sociedad/estimulos-electricos-lograron-paraplejicos-recuperen-capacidad-caminar_0_pNKgGsZ_m.html	Salud	13
Países fronterizos con Venezuela son afectados por crisis de salubridad	versionfinal.com.ve	Thu, 01 Nov 2018 18:41:17 GMT	http://versionfinal.com.ve/mundo/paises-fronterizos-con-venezuela-son-afectados-por-crisis-de-salubridad/	Salud	12
Una mujer googleó cuál era la mejor forma de matar a su bebé de un mes	Radio Mitre	Thu, 01 Nov 2018 17:03:09 GMT	https://radiomitre.cienradios.com/una-mujer-googleo-la-mejor-forma-matar-bebe-mes/	Internacional	12
Hallan un vínculo entre la radiación de los celulares y el cáncer	Noticias SIN	Fri, 02 Nov 2018 01:20:00 GMT	https://noticiassin.com/hallan-un-vinculo-entre-la-radiacion-de-los-celulares-y-el-cancer/	Salud	12
El desubicado comentario de Gerardo Romano cuando le preguntaron por sus… ¡4 parejas!	La 100	Thu, 01 Nov 2018 18:46:06 GMT	https://la100.cienradios.com/desubicado-comentario-gerardo-romano-cuando-le-preguntaron-4-parejas/	Entretenimiento	11
"Juana Viale, ante las críticas por ser ""la nieta de Mirtha Legrand"": ""No entiendo por qué sería una ofensa"""	Ciudad Magazine	Thu, 01 Nov 2018 23:18:06 GMT	https://www.ciudad.com.ar/espectaculos/juana-viale-ante-las-criticas-ser-nieta-mirtha-legrand-no-entiendo-que-seria_108960	Entretenimiento	11
Llega el smartphone Motorola One a la Argentina	LA NACION (Argentina)	Thu, 01 Nov 2018 15:11:20 GMT	https://www.lanacion.com.ar/2187446-llega-smartphone-motorola-one-argentina	Ciencia y Tecnología	11
LG Q7: teléfono inspirado en grupo de Kpop BTS tiene estas características [VIDEO]	LaRepública.pe	Thu, 01 Nov 2018 18:28:33 GMT	https://larepublica.pe/tecnologia/1349103-lg-q7-bts-telefono-inspirado-banda-kpop-caracteristicas-smartphone-lg-g7-thinq-lg	Ciencia y Tecnología	11
Gripe: llega a la Argentina una nueva vacuna contra cuatro cepas del virus	TN	Thu, 01 Nov 2018 16:01:26 GMT	https://tn.com.ar/salud/lo-ultimo/gripe-llega-la-argentina-una-nueva-vacuna-contra-cuatro-cepas-del-virus_911353	Salud	10
Estudiantes golpearon brutalmente al subdirector de la escuela, lo filmaron y subieron el video a las redes sociales	Infobae.com	Thu, 01 Nov 2018 19:46:05 GMT	https://www.infobae.com/america/eeuu/2018/11/01/estudiantes-de-una-secundaria-en-eeuu-golpearon-brutalmente-al-subdirector-lo-filmaron-y-subieron-el-video-a-las-redes-sociales/	Internacional	9
Suben los combustibles desde este viernes en Axion	Cadena 3	Thu, 01 Nov 2018 23:44:50 GMT	https://www.cadena3.com/noticias/viva-radio/suben-los-combustibles-desde-este-viernes-axion_126614	Economía	7
Benicio Vicuña mencionó a Rufina delante de Pampita ¡y mirá cómo reaccionó!	TN	Fri, 02 Nov 2018 00:44:55 GMT	https://tn.com.ar/show/basicas/benicio-vicuna-menciono-rufina-delante-de-pampita-y-mira-como-reacciono_911534	Entretenimiento	6
Perez Companc invirtió $ 4500 M para duplicar sus servicios de petróleo y gas	El Cronista	Thu, 01 Nov 2018 23:37:30 GMT	https://www.cronista.com/economiapolitica/Perez-Companc-invirtio--4500-M-para-duplicar-sus-servicios-de-petroleo-y-gas-20181101-0042.html	Economía	6
Efecto de la recesión: Acindar y Canale cerraron sus plantas y despidieron empleados	Infobae.com	Fri, 02 Nov 2018 00:43:08 GMT	https://www.infobae.com/economia/finanzas-y-negocios/2018/11/01/efecto-de-la-recesion-acindar-y-canale-cerraron-sus-plantas-y-despidieron-empleados/	Nacional	6
Violencia de género: quiso subir a un colectivo para pegarle con un fierro a su ex mujer	Clarín.com	Thu, 01 Nov 2018 23:05:02 GMT	https://www.clarin.com/sociedad/violencia-genero-quiso-subir-colectivo-pegarle-fierro-ex-mujer_0_q6LZCpGFK.html	Nacional	5
Tenía 66 años, les entregó las llaves de su cupé Mercedes a los ladrones y lo asesinaron igual	Clarín.com	Thu, 01 Nov 2018 23:02:54 GMT	https://www.clarin.com/policiales/66-anos-entrego-llaves-cupe-mercedes-ladrones-asesinaron-igual_0_mvTDFs3HJ.html	Nacional	4
Hacia una vacuna universal de la gripe gracias a las llamas	El Periódico de México	Fri, 02 Nov 2018 02:09:24 GMT	http://elperiodicodemexico.com/nota.php?sec%3DSalud%26id%3D900812	Salud	3
Las respuestas a 8 dudas que por vergüenza nunca le preguntaste al médico	MIA FM	Thu, 01 Nov 2018 19:49:41 GMT	https://miafm.cienradios.com/las-respuestas-8-dudas-verguenza-nunca-le-preguntaste-al-medico/	Salud	3
Desbaratan una banda que contrabandeaba armas de alto calibre desde Estados Unidos	Clarín.com	Fri, 02 Nov 2018 00:52:22 GMT	https://www.clarin.com/policiales/desbaratan-banda-contrabandeaba-armas-alto-calibre-unidos_0_JsF4xgq3U.html	Internacional	3
VIDEO: Ahorristas de planes de ahorro protestaron en las puertas de FIAT-FADUA	Informate Salta	Thu, 01 Nov 2018 22:25:34 GMT	http://informatesalta.com.ar/noticia/173095/perjudicados-por-aumentos-en-planes-de-ahorros-realizan-un-escrache-en-las-puert	Economía	2
Los desarrolladores de videojuegos nacionales se reúnen en la feria EVA 2018	LA NACION (Argentina)	Thu, 01 Nov 2018 18:39:53 GMT	https://www.lanacion.com.ar/2187541-los-desarrolladores-videojuegos-nacionales-se-reunen-feria	Ciencia y Tecnología	2
Joven en un club nocturno creyó que hombre le tocó las nalgas y lo estranguló [VIDEO]	HSB Noticias	Thu, 01 Nov 2018 22:54:33 GMT	http://hsbnoticias.com/noticias/viral/joven-en-un-club-nocturno-creyo-que-hombre-le-toco-las-nalga-476149	Internacional	1
"Estafaron a una mujer con una ""fake news"" y perdió los ahorros de su vida"	Perfil.com	Fri, 02 Nov 2018 02:11:08 GMT	https://www.perfil.com/noticias/actualidad/la-estafaron-con-un-falso-anuncio-de-que-macri-reemplazaria-el-peso-argentino.phtml	Internacional	1
Mareos y vértigo, un mal más común de lo que se cree	Clarín.com	Thu, 01 Nov 2018 19:01:28 GMT	https://www.clarin.com/buena-vida/mareos-vertigo-mal-comun-cree_0_ALctSWsck.html	Salud	1
Un hombre murió de un paro cardíaco mientras practicaba crossfit	Perfil.com	Thu, 01 Nov 2018 16:01:00 GMT	https://www.perfil.com/noticias/sociedad/hombre-murio-paro-cardiaco-crossfit-vicente-lopez.phtml	Destacadas	1
Sin pistas del ARA San Juan, el buque de búsqueda regresa a Comodoro Rivadavia	TN	Thu, 01 Nov 2018 13:26:55 GMT	https://tn.com.ar/politica/sin-pistas-del-ara-san-juan-el-buque-de-busqueda-regresa-comodoro-rivadavia_911274	Destacadas	1
Procesaron con prisión preventiva a la madre de Marcelo Balcedo	TN	Thu, 01 Nov 2018 19:25:31 GMT	https://tn.com.ar/politica/procesaron-con-prision-preventiva-la-madre-de-marcelo-balcedo_911428	Destacadas	1
La recaudación en octubre subió 42% y llegó a $312.509 millones	LA NACION (Argentina)	Thu, 01 Nov 2018 19:21:00 GMT	https://www.lanacion.com.ar/2187526-la-recaudacion-octubre-subio-llego-millones	Destacadas	1
"Picantísimo cruce entre Carolina Losada con Silvina Luna en Incorrectas por el clásico Rosario Central-Newells: ""No ..."	Ciudad Magazine	Fri, 02 Nov 2018 00:29:19 GMT	https://www.ciudad.com.ar/espectaculos/picantisimo-cruce-entre-carolina-losada-silvina-luna-incorrectas-clasico-rosario_108963	Deportes	1
Detuvieron a seis personas que compraron un arsenal de armas por correo desde los Estados Unidos	TN	Fri, 02 Nov 2018 00:29:39 GMT	https://tn.com.ar/policiales/detuvieron-seis-personas-que-compraron-un-arsenal-de-armas-por-correo-desde-los-estados-unidos_911530	Nacional	1
Confirmado: los Boca-River serán sin visitantes ya las 17	La Voz del Interior	Mon, 05 Nov 2018 17:10:13 GMT	http://mundod.lavoz.com.ar/futbol/confirmado-los-boca-river-seran-sin-visitantes-y-las-17	Deportes	2897
Comienza la selección del jurado que decidirá la suerte del Chapo Guzmán	LA NACION (Argentina)	Mon, 05 Nov 2018 17:59:50 GMT	https://www.lanacion.com.ar/2188744-comienza-seleccion-del-jurado-decidira-suerte-del	Internacional	750
Por qué son importantes las elecciones que mañana podrían complicar a Trump	LA NACION (Argentina)	Mon, 05 Nov 2018 12:22:19 GMT	https://www.lanacion.com.ar/2188643-por-que-son-importantes-elecciones-manana-podrian	Internacional	743
Precios de los combustibles argentinos se acercaron al promedio mundial: llenar un tanque de Súper vale u$s 60	Ambito.com	Mon, 05 Nov 2018 15:45:32 GMT	http://www.ambito.com/938567-precios-de-los-combustibles-argentinos-se-acercaron-al-promedio-mundial-llenar-un-tanque-de-super-vale-us-60	Economía	536
Migrantes recorren 'de aventón' último tramo para llegar a CDMX	Excélsior	Mon, 05 Nov 2018 19:03:01 GMT	https://www.excelsior.com.mx/comunidad/migrantes-recorren-de-aventon-ultimo-tramo-para-llegar-a-cdmx/1276299	Internacional	530
El martes no habrá bancos por el Día del Bancario	TN	Mon, 05 Nov 2018 15:57:06 GMT	https://tn.com.ar/economia/el-martes-no-habra-bancos-por-el-dia-del-bancario_912530	Destacadas	215
Hallan una nueva especie de dinosaurio en Neuquén	Infobae.com	Sat, 03 Nov 2018 15:51:06 GMT	https://www.infobae.com/salud/ciencia/2018/11/03/hallan-una-nueva-especie-de-dinosaurio-en-neuquen/	Ciencia y Tecnología	166
"Macri presentó convenio del PAMI para comprar medicamentos ""sin intermediarios"""	Télam	Mon, 05 Nov 2018 17:15:06 GMT	http://www.telam.com.ar/notas/201811/302874-macri-presento-convenio-del-pami-para-comprar-medicamentos-sin-intermediarios.html	Nacional	152
PAMI negociará mano a mano con laboratorios y pagará directo a farmacéuticos para bajar los precios de medicamentos	TN	Mon, 05 Nov 2018 14:12:59 GMT	https://tn.com.ar/economia/pami-negociara-mano-mano-con-laboratorios-y-pagara-directo-farmaceuticos-para-bajar-los-precios-de_912486	Destacadas	152
EE.UU.: Un adolescente de 15 años mató a su madre y enterró su cuerpo	LA NACION (Argentina)	Mon, 05 Nov 2018 15:59:00 GMT	https://www.lanacion.com.ar/2188705-un-adolescente-15-anos-mato-su-madre	Internacional	126
Quién era Mario Melo, el exboxeador que murió en Pinamar durante un concurso de comer medialunas	LA NACION (Argentina)	Mon, 05 Nov 2018 15:23:35 GMT	https://www.lanacion.com.ar/2188698-rival-la-mole-moli-aspirante-sin-suerte	Deportes	124
Los cinco nocauts más brutales de Tenshin Nasukawa, el rival de Floyd Mayweather	Infobae.com	Mon, 05 Nov 2018 18:22:24 GMT	https://www.infobae.com/america/deportes/2018/11/05/los-cinco-nocauts-mas-brutales-de-tenshin-nasukawa-el-rival-de-floyd-mayweather/	Deportes	104
Francia: una mujer recibió los pulmones de una fumadora y murió de cáncer	Minutouno.com	Sun, 04 Nov 2018 10:54:53 GMT	https://m.minutouno.com/notas/3093898-francia-una-mujer-recibio-los-pulmones-una-fumadora-y-murio-cancer	Salud	95
Se derrumban las ventas minoristas por décimo mes seguido	San Juan 8	Mon, 05 Nov 2018 11:40:00 GMT	https://www.sanjuan8.com/pais/se-derrumban-las-ventas-minoristas-decimo-mes-seguido-n1699193.html	Economía	91
El consejo que Sebastián Piñera le dio a Mauricio Macri para enfrentar la crisis	LA NACION (Argentina)	Mon, 05 Nov 2018 11:19:28 GMT	https://www.lanacion.com.ar/2188638-crisis-argentina-sebastian-pinera-consejo-mauricio-macri	Internacional	89
Con dos goles de tiro libre, San Martín de Tucumán consiguió un triunfo clave ante su homónimo de San Juan	Infobae.com	Sun, 04 Nov 2018 18:10:41 GMT	https://www.infobae.com/deportes-2/2018/11/04/en-un-duelo-de-santos-san-martin-de-tucuman-recibe-a-su-homonimo-de-san-juan-hora-tv-y-formaciones/	Deportes	82
"Andy Kusnetzoff, tras su reto a Martín Bossi, aclaró: ""Fue con humor"""	LA NACION (Argentina)	Mon, 05 Nov 2018 13:24:45 GMT	https://www.lanacion.com.ar/2188646-andy-kusnetzoff-reto-martin-bossi-aclaro-fue	Entretenimiento	75
Pronostican tormentas intensas para Santiago del Estero	El Liberal Digital	Mon, 05 Nov 2018 18:26:01 GMT	https://www.elliberal.com.ar/noticia/454663/pronostican-tormentas-intensas-para-santiago-estero	Nacional	73
Jardín Tribilín: condenas de hasta 7 años y medio de prisión a las maestras por maltratar a los chicos	Clarín.com	Mon, 05 Nov 2018 17:46:54 GMT	https://www.clarin.com/sociedad/jardin-tribilin-condenan-anos-medio-prision-maestras_0_BeJVvkeCK.html	Nacional	70
Apple desacelera la producción del iPhone XR	Expansión	Mon, 05 Nov 2018 16:36:00 GMT	https://expansion.mx/empresas/2018/11/05/apple-desacelera-la-produccion-del-iphone-xr	Ciencia y Tecnología	70
Jardín Tribilín: emoción y felicidad de los padres tras la sentencia	Clarín.com	Mon, 05 Nov 2018 17:44:22 GMT	https://www.clarin.com/sociedad/jardin-tribilin-emocion-felicidad-padres-sentencia_0_mqdBx-hW-.html	Destacadas	70
Hallan un vínculo entre el apéndice y el Parkinson	Clarín.com	Mon, 05 Nov 2018 13:57:09 GMT	https://www.clarin.com/buena-vida/hallan-posible-vinculo-apendice-parkinson_0_t2Jg41lNr.html	Salud	66
Nadie reclama el cadáver del director de teatro ahorcado tras ser denunciado por abuso: no tenía causas en su contra	Infobae.com	Mon, 05 Nov 2018 15:40:03 GMT	https://www.infobae.com/sociedad/policiales/2018/11/05/nadie-reclama-el-cadaver-del-director-de-teatro-ahorcado-tras-un-escrache-no-tenia-causas-en-su-contra/	Destacadas	63
Nadie reclama el cadáver del director de teatro ahorcado tras ser denunciado por abuso: no tenía causas en su contra	Infobae.com	Mon, 05 Nov 2018 15:40:03 GMT	https://www.infobae.com/sociedad/policiales/2018/11/05/nadie-reclama-el-cadaver-del-director-de-teatro-ahorcado-tras-un-escrache-no-tenia-causas-en-su-contra/	Nacional	63
Discutieron por el Boca-River y le incendió la casa a su amigo	Infobae.com	Mon, 05 Nov 2018 18:43:22 GMT	https://www.infobae.com/deportes-2/2018/11/05/discutieron-por-el-boca-river-y-le-incendio-la-casa-a-su-amigo/	Deportes	63
“Esto es lo que hace el bullying”: la foto de una nena de seis años internada por el acoso escolar	Clarín.com	Sun, 04 Nov 2018 19:50:29 GMT	https://www.clarin.com/sociedad/hace-bullying-foto-nena-anos-internada-acoso-escolar_0_7K98R2D8G.html	Internacional	58
La esposa de Messi y una foto muy comentada en la previa de Boca-River	Diario El Día	Mon, 05 Nov 2018 12:12:15 GMT	https://www.eldia.com/nota/2018-11-5-9-10-0-la-esposa-de-messi-y-una-foto-muy-comentada-en-la-previa-de-boca-river-deportes	Deportes	55
Fuerte carta abierta de Candelaria Tinelli: “Sufrí anorexia y bulimia desde los 15 hasta los 27”	Clarín.com	Mon, 05 Nov 2018 13:36:21 GMT	https://www.clarin.com/espectaculos/fama/fuerte-carta-abierta-candelaria-tinelli-sufri-anorexia-bulimia-15-27_0_jaQFddTYF.html	Entretenimiento	53
Por qué las llamas pueden tener el secreto para combatir la gripe	BBC Mundo	Mon, 05 Nov 2018 12:29:33 GMT	https://www.bbc.com/mundo/noticias-46097038	Salud	41
Sandleris viaja a China para fortalecer lazos con bancos e inversores	Télam	Mon, 05 Nov 2018 14:48:08 GMT	http://www.telam.com.ar/notas/201811/302814-sandleris-viaja-a-china-para-fortalecer-lazos-con-bancos-e-inversores.html	Economía	40
Saravia y Zaracho no se bajan	Olé	Mon, 05 Nov 2018 16:39:47 GMT	https://www.ole.com.ar/seleccion/saravia-zaracho-soto-lesionados-racing-seleccion-argentina_0_EIcjKiF4o.html	Deportes	38
Código Penal: el Gobierno quiere limitar los piquetes y el ingreso de inmigrantes	La Voz del Interior	Mon, 05 Nov 2018 11:23:14 GMT	http://www.lavoz.com.ar/politica/codigo-penal-gobierno-quiere-limitar-piquetes-y-ingreso-de-inmigrantes	Destacadas	37
Vidal sube 38% el impuesto inmobiliario	El Cronista	Mon, 05 Nov 2018 18:11:59 GMT	https://www.cronista.com/economiapolitica/Vidal-sube-38-el-impuesto-inmobiliario-20181105-0041.html	Nacional	37
"Mauricio Macri calienta la final: trató de ""culón"" a Marcelo Gallardo"	Infobae.com	Mon, 05 Nov 2018 16:47:46 GMT	https://www.infobae.com/deportes-2/2018/11/05/mauricio-macri-calienta-la-final-trato-de-culon-a-marcelo-gallardo/	Deportes	36
EE.UU.: un maestro golpeó a un alumno que le gritaba insultos racistas	LA NACION (Argentina)	Mon, 05 Nov 2018 17:44:47 GMT	https://www.lanacion.com.ar/2188725-eeuu-un-maestro-golpeo-alumno-le-profirio	Internacional	36
Sarampión: cerca de la mitad de los chicos menores de 4 años aun no se vacunaron	TN	Mon, 05 Nov 2018 15:20:51 GMT	https://tn.com.ar/salud/pediatria/sarampion-cerca-de-la-mitad-de-los-chicos-menores-de-4-anos-aun-no-se-vacunaron_912508	Salud	33
WhatsApp | ¿Cómo recuperar los audios eliminados de la aplicación?	El Comercio	Mon, 05 Nov 2018 16:39:11 GMT	https://elcomercio.pe/tecnologia/redes-sociales/whatsapp-recuperar-audios-eliminados-aplicacion-noticia-574516	Ciencia y Tecnología	33
Femicidio en Mendoza: degolló a su expareja en la calle y lo detuvieron	TN	Mon, 05 Nov 2018 18:05:14 GMT	https://tn.com.ar/policiales/femicidio-en-mendoza-degollo-su-expareja-en-la-calle-y-lo-detuvieron_912577	Nacional	32
Cierran un restaurante vegetariano que servía carne humana	TN	Mon, 05 Nov 2018 14:16:44 GMT	https://tn.com.ar/internacional/cierran-un-restaurante-vegetariano-que-servia-carne-humana_912485	Internacional	32
Difundieron el primer video en ultra alta definición 8K de la Estación Espacial Internacional	LA NACION (Argentina)	Sat, 03 Nov 2018 18:53:53 GMT	https://www.lanacion.com.ar/2188229-difundieron-primer-video-ultra-alta-definicion-8k	Ciencia y Tecnología	31
El tráfico ilegal para los cotos de caza, detrás de la insólita aparición de un ciervo en un bar	Clarín.com	Mon, 05 Nov 2018 18:07:35 GMT	https://www.clarin.com/sociedad/trafico-ilegal-cotos-caza-detras-insolita-aparicion-ciervo-bar_0_1OsX03bd8.html	Nacional	31
Mala noticia para Scaloni: se rompió los ligamentos uno sus convocados	Clarín.com	Mon, 05 Nov 2018 13:54:02 GMT	https://www.clarin.com/deportes/seleccion-nacional/malas-noticias-scaloni-rompio-ligamentos-convocados_0_1_TyNfmzq.html	Deportes	31
"Tremendo ""me gusta"" de Gonzalo Heredia contra Juanita Viale: mirá qué dice el mensaje"	Ciudad Magazine	Mon, 05 Nov 2018 14:15:18 GMT	https://www.ciudad.com.ar/espectaculos/tremendo-me-gusta-gonzalo-heredia-contra-juanita-viale-mira-que-dice-mensaje_109071	Entretenimiento	30
La historia de Los Pepes, el grupo armado ilegal que ayudó a matar a Pablo Escobar	Infobae.com	Sun, 04 Nov 2018 09:36:16 GMT	https://www.infobae.com/america/historia-america/2018/11/04/la-historia-de-los-pepes-el-grupo-armado-ilegal-que-ayudo-a-matar-a-pablo-escobar/	Internacional	28
Gladys La Bomba Tucumana denunció por violencia de género a su pareja y luego ¿se arrepintió?	Infobae.com	Mon, 05 Nov 2018 15:47:20 GMT	https://www.infobae.com/teleshow/paso-en-la-tv/2018/11/05/gladys-la-bomba-tucumana-denuncio-por-violencia-de-genero-a-su-pareja-y-luego-se-arrepintio/	Entretenimiento	25
Laurita Fernández reveló por qué se enamoró de Nicolás Cabré: “Me hace acordar a mi casa, mi barrio”	Clarín.com	Mon, 05 Nov 2018 12:54:55 GMT	https://www.clarin.com/espectaculos/fama/laurita-fernandez-revelo-enamoro-nicolas-cabre-hace-acordar-casa-barrio_0_rIVDQ4QjL.html	Entretenimiento	25
Estiman mayor caída del consumo en el último cuatrimestre del año	AIM Digital	Mon, 05 Nov 2018 15:17:52 GMT	http://www.aimdigital.com.ar/estiman-mayor-caida-del-consumo-en-el-ultimo-cuatrimestre-del-ano/	Economía	23
Hicieron una encuesta sobre “el peor presidente argentino” y explotó la grieta	Clarín.com	Mon, 05 Nov 2018 13:54:31 GMT	https://www.clarin.com/politica/hicieron-encuesta-peor-presidente-argentino-exploto-grieta_0_4r2NlCLxh.html	Nacional	22
Nació Lola, la hija de Débora D'Amato: la emotiva foto del parto	TN	Mon, 05 Nov 2018 16:43:14 GMT	https://tn.com.ar/show/basicas/nacio-lola-la-hija-de-debora-damato-la-emotiva-foto-del-parto_912550	Entretenimiento	21
Conmoción por la muerte de Sebastián Seijas, escenógrafo de Canal 9	LA NACION (Argentina)	Mon, 05 Nov 2018 02:49:10 GMT	https://www.lanacion.com.ar/2188581-conmocion-muerte-escenografo-canal-9	Entretenimiento	19
Nueva teoría sobre cómo murió Madeleine McCann y el macabro rol que tuvieron los padres	Clarín.com	Mon, 05 Nov 2018 14:51:17 GMT	https://www.clarin.com/sociedad/revelan-murio-madeleine-mccann-macabro-rol-padres_0_XONUibxFQ.html	Internacional	18
Dos policías federales fueron heridos por narcos cerca de Rosario	LA NACION (Argentina)	Mon, 05 Nov 2018 18:04:00 GMT	https://www.lanacion.com.ar/2188729-dos-policias-federales-fueron-heridos-narcos-cerca	Nacional	17
"Filtran un prototipo del Asus Zenfone 6 con un extraño ""notch"" lateral"	Gizmodo en Español	Mon, 05 Nov 2018 15:57:26 GMT	https://es.gizmodo.com/filtran-un-prototipo-del-asus-zenfone-6-con-un-extrano-1830223228	Ciencia y Tecnología	11
Lanzan un nuevo medicamento contra la diabetes	MDZ Online	Mon, 05 Nov 2018 09:15:14 GMT	https://www.mdzol.com/sociedad/Lanzan-un-nuevo-medicamento-contra-la-diabetes-20181104-0074.html	Salud	11
Ricardo Fort cumpliría 50 años: fuerte mensaje en Twitter de Gustavo Martínez	Ciudad Magazine	Mon, 05 Nov 2018 18:02:15 GMT	https://www.ciudad.com.ar/espectaculos/ricardo-fort-cumpliria-50-anos-fuerte-mensaje-twitter-gustavo-martinez_109084	Entretenimiento	11
Mercado Libre facturó más, pero perdió u$s34,25 M en 9 meses	La Radio de Martin Grande	Mon, 05 Nov 2018 11:29:52 GMT	http://www.fm899.com.ar/noticias/argentina-2/mercado-libre-facturo-mas-pero-perdio-us3425-m-en-9-meses-52781	Economía	10
El dilema del Banco Central: quiere comprar dólares para inyectar pesos pero el FMI se opone	iprofesional.com	Mon, 05 Nov 2018 08:56:12 GMT	https://www.iprofesional.com/economia/280805-banco-central-d%25C3%25B3lar-banda-cambiaria-El-dilema-del-Banco-Central-quiere-comprar-dolares-para-inyectar-pesos-pero-el-FMI-se-opone	Economía	10
Review Déraciné: Un espíritu en el tiempo – el nuevo game VR de FromSoftware	Cultura Geek	Mon, 05 Nov 2018 18:13:00 GMT	https://culturageek.com.ar/deracine-review-from-software-ps-vr/	Ciencia y Tecnología	9
El coche eléctrico de Tesla y su maniquí vestido de astronauta rebasan la órbita de Marte	SinEmbargo	Mon, 05 Nov 2018 16:12:05 GMT	https://www.sinembargo.mx/05-11-2018/3493549	Ciencia y Tecnología	9
La inesperada renuncia de Connie Ansaldi a Telefe	Exitoina	Mon, 05 Nov 2018 17:04:00 GMT	https://exitoina.perfil.com/2018-11-05-563059-la-inesperada-renuncia-de-connie-ansaldi-a-telefe/	Entretenimiento	8
Cuáles fueron las marcas de autos más buscadas en 2018 en todo el mundo	Clarín.com	Mon, 05 Nov 2018 15:47:13 GMT	https://www.clarin.com/autos/marcas-autos-buscadas-2018-mundo_0_m48zVIC1r.html	Economía	8
Un mes sin marihuana mejora la memoria	Diario El País	Sat, 03 Nov 2018 07:47:44 GMT	https://www.elpais.com.uy/vida-actual/mes-marihuana-mejora-memoria.html	Salud	8
La inflación de octubre trepó al 5,5% y ya acumula 38,9% en lo que va del año	iprofesional.com	Mon, 05 Nov 2018 15:23:00 GMT	https://www.iprofesional.com/economia/280882-indec-precios-precio-La-inflacion-de-octubre-trepo-al-55-y-ya-acumula-389-en-lo-que-va-del-ano	Economía	7
"El gran cambio de Guillermo Santa Cruz: de ""Chiquititas"" a hablar sobre economía en PPT"	Pronto	Mon, 05 Nov 2018 17:55:00 GMT	https://www.pronto.com.ar/articulo/famosos/gran-cambio-guillermo-santa-cruz/20181105134612303385.html	Entretenimiento	6
Artritis reumatoidea: la enfermedad discapacitante que padecen 400.000 argentinos	Infobae.com	Mon, 05 Nov 2018 09:01:11 GMT	https://www.infobae.com/salud/2018/11/05/artritis-reumatoidea-la-enfermedad-discapacitante-que-padecen-400-000-argentinos/	Salud	5
El 'terror' que desgarra murciélagos: Un hongo que devora la piel mata al 90% en Nueva York (FOTO)	RT en Español	Sun, 04 Nov 2018 20:40:00 GMT	https://actualidad.rt.com/viral/294469-hongo-matar-murcielagos-nueva-york	Salud	5
Procesaron al empresario Martínez Rojas por haber interrumpido la transmisión de Radio América en 2016	Infobae.com	Mon, 05 Nov 2018 18:15:36 GMT	https://www.infobae.com/sociedad/policiales/2018/11/05/procesaron-al-empresario-martinez-rojas-por-haber-interrumpido-la-transmision-de-radio-america-en-2016/	Nacional	4
San Fernando intensifica la campaña de prevención contra el dengue	InfoBan	Mon, 05 Nov 2018 17:49:13 GMT	http://m.infoban.com.ar/despachos.asp?cod_des%3D97627	Salud	3
Avanza la integración del mercado de capitales: BYMA y MAE podrán liquidar operaciones entre ambos	Ambito.com	Mon, 05 Nov 2018 17:47:44 GMT	http://www.ambito.com/938571-avanza-la-integracion-del-mercado-de-capitales-byma-y-mae-podran-liquidar-operaciones-entre-ambos	Economía	3
VGG en Acción: se completó el abordaje territorial en Pueblo Nuevo	Sin Mordaza	Mon, 05 Nov 2018 17:10:53 GMT	https://www.sinmordaza.com/noticia/569696-vgg-en-accion-se-completo-el-abordaje-territorial-en-pueblo-nuevo.html	Salud	2
La falla en Windows que lleva más de 40 años y todavía no pueden solucionar	TN	Mon, 05 Nov 2018 18:33:43 GMT	https://tn.com.ar/tecno/f5/la-falla-en-windows-que-lleva-mas-de-40-anos-y-todavia-no-pueden-solucionar_912553	Ciencia y Tecnología	1
Revelaron como murió Madeleine McCann y el escalofriante rol que tuvieron sus papás	La 100	Mon, 05 Nov 2018 16:08:35 GMT	https://la100.cienradios.com/revelaron-murio-madeleine-mccann-escalofriante-rol-tuvieron-papas/	Destacadas	1
Cómo responder en secreto en los grupos de Whatsapp	Diario ElSol.com.ar Mendoza	Mon, 05 Nov 2018 10:35:33 GMT	https://www.elsol.com.ar/como-responder-en-secreto-en-los-grupos-de-whatsapp	Ciencia y Tecnología	1
Super Mario Party – Crítica	Cine PREMIERE	Mon, 05 Nov 2018 03:28:24 GMT	https://www.cinepremiere.com.mx/super-mario-party-critica.html	Ciencia y Tecnología	1
