id	depto	x	y
0977	Tres Arroyos	-60.3634853323419	-38.1574475867148
0978	Tres Arroyos	-60.6691606242744	-38.201757751512
0389	Tres de Febrero	-58.5309703601927	-34.5999101365831
0390	Tres de Febrero	-58.5485788308641	-34.5988160168425
0391	Tres de Febrero	-58.5635690299583	-34.6088982659869
0392	Tres de Febrero	-58.5344817216881	-34.6169510935985
0393	Tres de Febrero	-58.5424271956872	-34.6337797689485
0394	Tres de Febrero	-58.6158846361573	-34.5730301343529
0394A	Tres de Febrero	-58.5961863688971	-34.5965464016732
0395	Tres de Febrero	-58.5965607222888	-34.5698918387302
0744	Tres Lomas	-62.9291984652581	-36.4149466274971
0745	Tres Lomas	-62.8072635333131	-36.570540632232
0993	Vicente Lopez	-58.4964563276331	-34.5151252982066
0994	Vicente Lopez	-58.4768681226848	-34.519865006652
0995	Vicente Lopez	-58.4883778379786	-34.5268385459386
0996	Vicente Lopez	-58.5025845662331	-34.5293014190139
0997	Vicente Lopez	-58.4720884866657	-34.5328177667636
0998	Vicente Lopez	-58.4913145863981	-34.5412828688368
0999	Vicente Lopez	-58.5129804510496	-34.548983517159
1000	Vicente Lopez	-58.5335004403601	-34.5295365011404
1001	Vicente Lopez	-58.501603098846	-34.5068411040323
0344	Villa Gesell	-57.058046700814	-37.3638407915423
1007	Villarino	-62.6932551159782	-38.8078372433513
1008	Villarino	-63.1183295600944	-38.8938569696616
1009	Villarino	-62.8190499984079	-39.1979678839921
1010	Villarino	-62.2966221291115	-39.4244283583026
1011	Villarino	-62.7461587188718	-39.4591222468754
1011A	Villarino	-62.6560978785738	-39.353059931302
1013	Zarate	-59.0235111692564	-34.0961087956905
1013A	Zarate	-59.0813634322645	-33.9240478254805
1014	Zarate	-59.0449000688236	-34.1346758396049
1015	Zarate	-59.0097825318408	-34.1050874391214
1016	Zarate	-58.9930046308757	-34.1224244003052
1017	Zarate	-59.0746766867399	-34.092276915257
1018	Zarate	-59.0429444451712	-34.0854397059078
1019	Zarate	-59.172857365212	-34.1582298967822
1020	Zarate	-59.1140463020537	-34.0566610994465
1021	Zarate	-59.22996000893	-34.0303243261856
